,department,year,consumption_per_resident
175,83,2018,0.34361389191141417
176,84,2018,0.4888828576246047
177,85,2018,0.4702395962861869
178,86,2018,0.5526996645653084
179,87,2018,0.7027875158120335
180,88,2018,1.5537700912373484
181,89,2018,0.920103774598136
182,90,2018,0.8917550235902684
183,91,2018,0.938734735020944
184,92,2018,2.215020655709832
185,93,2018,1.4108817802520333
186,94,2018,1.3858863598238327
187,95,2018,0.8755769603171396
188,01,2020,0.7549234557388358
189,02,2020,0.6510628870192501
190,03,2020,0.6678311430242787
191,04,2020,0.44293714843371157
192,05,2020,0.262864218037654
193,06,2020,1.1973256738644587
194,07,2020,0.3237687059524606
195,08,2020,0.8907401513616722
196,09,2020,0.2951254295392932
197,10,2020,0.9782453400009332
198,11,2020,0.391598694631475
199,12,2020,0.22530764387266652
200,13,2020,0.7298680204534566
201,14,2020,0.6866630507245256
202,15,2020,0.3671740816729001
203,16,2020,0.41686472058010005
204,17,2020,0.4248826326191413
205,18,2020,0.497892344680075
206,19,2020,0.33239929973010435
207,21,2020,0.9624681801279278
208,22,2020,0.48390232072317024
209,23,2020,0.3134383846016784
210,24,2020,0.16756111441115235
211,25,2020,0.9860357261427365
212,26,2020,0.5660606063535785
213,27,2020,0.5101853405848215
214,28,2020,0.6263229256695855
215,29,2020,0.36688858650135503
216,30,2020,0.35583223530469915
217,31,2020,1.0990813071240766
218,32,2020,0.21077273651873216
219,33,2020,0.7214053158261796
220,34,2020,0.48306230506852005
221,35,2020,0.6924272269740166
222,36,2020,0.850514126912722
223,37,2020,0.856051271887763
224,38,2020,0.7184241529156261
225,39,2020,0.8984937961860392
226,40,2020,0.9357493404470366
227,41,2020,0.8740936672487949
228,42,2020,0.805302324519698
229,43,2020,0.23157590711016107
230,44,2020,0.8381452710483013
231,45,2020,1.0126522267349047
232,46,2020,0.23173548918847248
233,47,2020,0.2615229568238169
234,48,2020,0.13792721597513355
235,49,2020,0.6235980914815533
236,50,2020,0.382911515727717
237,51,2020,1.1117966489400195
