,department,year,consumption_per_resident
338,58,2021,0.11967699453129696
339,59,2021,0.22026445320650487
340,60,2021,0.21586116293612065
341,61,2021,0.08720036741830448
342,62,2021,0.10569919781461563
343,63,2021,0.23233259278496463
344,64,2021,0.32974563732499895
345,65,2021,0.2336807967791261
346,66,2021,0.2830024916840046
347,67,2021,0.013010696178512153
348,68,2021,0.16366907380260529
349,69,2021,0.7974921111761887
350,70,2021,0.06914055314242928
351,71,2021,0.1421774904050718
352,72,2021,0.16876385633430532
353,73,2021,0.3403218441704292
354,74,2021,0.4821731300766596
355,75,2021,1.693200527468489
356,76,2021,0.2949314258987096
357,77,2021,0.381782277150449
358,78,2021,0.5447023429294823
359,79,2021,0.058739700215847256
360,80,2021,0.15862531098693844
361,81,2021,0.0941303428235827
362,82,2021,0.11197056297262709
363,83,2021,0.5572806641673608
364,84,2021,0.21412250991983606
365,85,2021,0.12262141712512742
366,86,2021,0.15665178961189646
367,87,2021,0.22192766078588827
368,88,2021,0.11215222596979667
369,89,2021,0.13770115875269998
370,90,2021,0.18241651034561163
371,91,2021,0.45921047582435737
372,92,2021,1.1300074733500376
373,93,2021,0.7197393460323386
374,94,2021,0.7896862274708496
375,95,2021,0.5086234100898479
376,01,2022,0.22326965988636938
377,02,2022,0.12463888856155284
378,03,2022,0.10416276906268467
379,04,2022,0.12793480263795945
380,05,2022,0.14142632373793032
381,06,2022,1.2090683699339069
382,07,2022,0.08357463226575375
383,08,2022,0.10101434707355407
384,09,2022,0.04022551199132221
385,10,2022,0.21950225337201312
386,11,2022,0.1851286885371742
387,12,2022,0.1187259138946329
388,13,2022,0.4858001515432974
389,14,2022,0.2618832908863076
390,15,2022,0.10872755517574238
391,16,2022,0.06936129546963903
392,17,2022,0.16990938528402696
393,18,2022,0.10759151066969541
394,19,2022,0.0860546335566833
395,21,2022,0.3140491420419332
396,22,2022,0.0858843211439655
397,23,2022,0.05036808875588482
398,24,2022,0.05752462227297968
399,25,2022,0.24144018389765873
